id,datetime,open,high,low,close,volume,open_oi,close_oi,symbol,duration,time,date
468665,2024-01-12 14:05:00,3291.0,3293.6,3290.8,3291.6,214.0,83834.0,83858.0,KQ.m@CFFEX.IF,60000000000,14:05:00,2024-01-12
468666,2024-01-12 14:06:00,3291.6,3293.6,3289.8,3293.0,219.0,83858.0,83873.0,KQ.m@CFFEX.IF,60000000000,14:06:00,2024-01-12
468667,2024-01-12 14:07:00,3293.0,3293.0,3291.0,3292.8,162.0,83873.0,83868.0,KQ.m@CFFEX.IF,60000000000,14:07:00,2024-01-12
468668,2024-01-12 14:08:00,3292.8,3295.0,3292.4,3294.8,235.0,83868.0,83936.0,KQ.m@CFFEX.IF,60000000000,14:08:00,2024-01-12
468669,2024-01-12 14:09:00,3294.8,3297.0,3293.8,3296.4,317.0,83936.0,84064.0,KQ.m@CFFEX.IF,60000000000,14:09:00,2024-01-12
468670,2024-01-12 14:10:00,3296.4,3298.4,3296.4,3296.6,260.0,84064.0,84144.0,KQ.m@CFFEX.IF,60000000000,14:10:00,2024-01-12
468671,2024-01-12 14:11:00,3296.6,3296.6,3291.8,3294.0,306.0,84144.0,84246.0,KQ.m@CFFEX.IF,60000000000,14:11:00,2024-01-12
468672,2024-01-12 14:12:00,3294.0,3294.0,3292.0,3293.4,154.0,84246.0,84307.0,KQ.m@CFFEX.IF,60000000000,14:12:00,2024-01-12
468673,2024-01-12 14:13:00,3293.4,3296.8,3293.0,3296.2,140.0,84307.0,84365.0,KQ.m@CFFEX.IF,60000000000,14:13:00,2024-01-12
468674,2024-01-12 14:14:00,3296.2,3297.2,3295.2,3296.2,146.0,84365.0,84402.0,KQ.m@CFFEX.IF,60000000000,14:14:00,2024-01-12
468675,2024-01-12 14:15:00,3296.2,3296.4,3293.4,3295.2,137.0,84402.0,84475.0,KQ.m@CFFEX.IF,60000000000,14:15:00,2024-01-12
468676,2024-01-12 14:16:00,3295.2,3296.6,3294.2,3295.0,124.0,84475.0,84494.0,KQ.m@CFFEX.IF,60000000000,14:16:00,2024-01-12
468677,2024-01-12 14:17:00,3295.0,3296.6,3293.8,3294.2,149.0,84494.0,84542.0,KQ.m@CFFEX.IF,60000000000,14:17:00,2024-01-12
468678,2024-01-12 14:18:00,3294.2,3296.4,3294.2,3296.0,77.0,84542.0,84557.0,KQ.m@CFFEX.IF,60000000000,14:18:00,2024-01-12
468679,2024-01-12 14:19:00,3296.0,3297.2,3294.6,3295.4,98.0,84557.0,84587.0,KQ.m@CFFEX.IF,60000000000,14:19:00,2024-01-12
468680,2024-01-12 14:20:00,3295.4,3298.8,3294.8,3298.4,272.0,84587.0,84656.0,KQ.m@CFFEX.IF,60000000000,14:20:00,2024-01-12
468681,2024-01-12 14:21:00,3298.4,3300.0,3296.8,3298.4,317.0,84656.0,84683.0,KQ.m@CFFEX.IF,60000000000,14:21:00,2024-01-12
468682,2024-01-12 14:22:00,3298.4,3299.0,3296.8,3297.8,98.0,84683.0,84696.0,KQ.m@CFFEX.IF,60000000000,14:22:00,2024-01-12
468683,2024-01-12 14:23:00,3297.8,3298.0,3296.8,3297.4,74.0,84696.0,84717.0,KQ.m@CFFEX.IF,60000000000,14:23:00,2024-01-12
468684,2024-01-12 14:24:00,3297.4,3297.6,3296.4,3297.0,65.0,84717.0,84720.0,KQ.m@CFFEX.IF,60000000000,14:24:00,2024-01-12
468685,2024-01-12 14:25:00,3297.0,3297.4,3295.4,3295.4,97.0,84720.0,84730.0,KQ.m@CFFEX.IF,60000000000,14:25:00,2024-01-12
468686,2024-01-12 14:26:00,3295.4,3296.0,3293.6,3295.6,234.0,84730.0,84783.0,KQ.m@CFFEX.IF,60000000000,14:26:00,2024-01-12
468687,2024-01-12 14:27:00,3295.6,3296.0,3294.6,3295.6,129.0,84783.0,84797.0,KQ.m@CFFEX.IF,60000000000,14:27:00,2024-01-12
468688,2024-01-12 14:28:00,3295.6,3297.2,3295.6,3296.4,136.0,84797.0,84847.0,KQ.m@CFFEX.IF,60000000000,14:28:00,2024-01-12
468689,2024-01-12 14:29:00,3296.4,3297.0,3295.8,3296.0,73.0,84847.0,84870.0,KQ.m@CFFEX.IF,60000000000,14:29:00,2024-01-12
468690,2024-01-12 14:30:00,3296.0,3296.4,3294.6,3295.6,101.0,84870.0,84890.0,KQ.m@CFFEX.IF,60000000000,14:30:00,2024-01-12
468691,2024-01-12 14:31:00,3295.6,3296.2,3295.2,3295.8,62.0,84890.0,84913.0,KQ.m@CFFEX.IF,60000000000,14:31:00,2024-01-12
468692,2024-01-12 14:32:00,3295.8,3296.0,3294.6,3295.0,109.0,84913.0,84946.0,KQ.m@CFFEX.IF,60000000000,14:32:00,2024-01-12
468693,2024-01-12 14:33:00,3295.0,3295.8,3293.6,3294.0,125.0,84946.0,84964.0,KQ.m@CFFEX.IF,60000000000,14:33:00,2024-01-12
468694,2024-01-12 14:34:00,3294.0,3295.8,3294.0,3294.6,90.0,84964.0,84989.0,KQ.m@CFFEX.IF,60000000000,14:34:00,2024-01-12
468695,2024-01-12 14:35:00,3294.6,3294.6,3293.0,3293.8,126.0,84989.0,85013.0,KQ.m@CFFEX.IF,60000000000,14:35:00,2024-01-12
468696,2024-01-12 14:36:00,3293.8,3295.8,3293.8,3294.8,95.0,85013.0,85053.0,KQ.m@CFFEX.IF,60000000000,14:36:00,2024-01-12
468697,2024-01-12 14:37:00,3294.8,3295.0,3293.2,3293.8,86.0,85053.0,85095.0,KQ.m@CFFEX.IF,60000000000,14:37:00,2024-01-12
468698,2024-01-12 14:38:00,3293.8,3293.8,3291.8,3292.0,235.0,85095.0,85154.0,KQ.m@CFFEX.IF,60000000000,14:38:00,2024-01-12
468699,2024-01-12 14:39:00,3292.0,3292.6,3291.2,3291.2,226.0,85154.0,85217.0,KQ.m@CFFEX.IF,60000000000,14:39:00,2024-01-12
468700,2024-01-12 14:40:00,3291.2,3293.0,3290.8,3292.4,166.0,85217.0,85288.0,KQ.m@CFFEX.IF,60000000000,14:40:00,2024-01-12
468701,2024-01-12 14:41:00,3292.4,3293.0,3292.4,3292.8,85.0,85288.0,85319.0,KQ.m@CFFEX.IF,60000000000,14:41:00,2024-01-12
468702,2024-01-12 14:42:00,3292.8,3294.2,3292.2,3294.2,110.0,85319.0,85348.0,KQ.m@CFFEX.IF,60000000000,14:42:00,2024-01-12
468703,2024-01-12 14:43:00,3294.2,3294.4,3293.0,3293.0,170.0,85348.0,85426.0,KQ.m@CFFEX.IF,60000000000,14:43:00,2024-01-12
468704,2024-01-12 14:44:00,3293.0,3293.8,3292.4,3293.8,72.0,85426.0,85452.0,KQ.m@CFFEX.IF,60000000000,14:44:00,2024-01-12
468705,2024-01-12 14:45:00,3293.8,3293.8,3291.6,3292.8,223.0,85452.0,85560.0,KQ.m@CFFEX.IF,60000000000,14:45:00,2024-01-12
468706,2024-01-12 14:46:00,3292.8,3293.6,3290.8,3291.2,135.0,85560.0,85588.0,KQ.m@CFFEX.IF,60000000000,14:46:00,2024-01-12
468707,2024-01-12 14:47:00,3291.2,3291.2,3288.8,3289.4,239.0,85588.0,85655.0,KQ.m@CFFEX.IF,60000000000,14:47:00,2024-01-12
468708,2024-01-12 14:48:00,3289.4,3289.8,3288.0,3288.2,190.0,85655.0,85748.0,KQ.m@CFFEX.IF,60000000000,14:48:00,2024-01-12
468709,2024-01-12 14:49:00,3288.2,3289.6,3288.2,3289.6,157.0,85748.0,85787.0,KQ.m@CFFEX.IF,60000000000,14:49:00,2024-01-12
468710,2024-01-12 14:50:00,3289.6,3289.6,3287.2,3287.2,250.0,85787.0,85888.0,KQ.m@CFFEX.IF,60000000000,14:50:00,2024-01-12
468711,2024-01-12 14:51:00,3287.2,3287.8,3286.2,3287.4,247.0,85888.0,85974.0,KQ.m@CFFEX.IF,60000000000,14:51:00,2024-01-12
468712,2024-01-12 14:52:00,3287.4,3287.6,3286.0,3286.2,215.0,85974.0,86035.0,KQ.m@CFFEX.IF,60000000000,14:52:00,2024-01-12
468713,2024-01-12 14:53:00,3286.2,3287.0,3286.0,3286.4,271.0,86035.0,86092.0,KQ.m@CFFEX.IF,60000000000,14:53:00,2024-01-12
468714,2024-01-12 14:54:00,3286.4,3287.0,3285.6,3286.6,186.0,86092.0,86135.0,KQ.m@CFFEX.IF,60000000000,14:54:00,2024-01-12
468715,2024-01-12 14:55:00,3286.6,3287.2,3286.2,3286.6,315.0,86135.0,86240.0,KQ.m@CFFEX.IF,60000000000,14:55:00,2024-01-12
468716,2024-01-12 14:56:00,3286.6,3287.2,3285.6,3285.6,392.0,86240.0,86436.0,KQ.m@CFFEX.IF,60000000000,14:56:00,2024-01-12
468717,2024-01-12 14:57:00,3285.6,3286.6,3285.0,3286.0,547.0,86436.0,86617.0,KQ.m@CFFEX.IF,60000000000,14:57:00,2024-01-12
468718,2024-01-12 14:58:00,3286.0,3286.0,3285.2,3285.6,442.0,86617.0,86737.0,KQ.m@CFFEX.IF,60000000000,14:58:00,2024-01-12
468719,2024-01-12 14:59:00,3285.6,3287.0,3285.6,3286.4,553.0,86737.0,87041.0,KQ.m@CFFEX.IF,60000000000,14:59:00,2024-01-12
468720,2024-01-15 09:30:00,3268.0,3279.0,3263.4,3274.8,2468.0,87041.0,85727.0,KQ.m@CFFEX.IF,60000000000,09:30:00,2024-01-15
468721,2024-01-15 09:31:00,3274.8,3281.0,3271.6,3272.4,1019.0,85727.0,85282.0,KQ.m@CFFEX.IF,60000000000,09:31:00,2024-01-15
468722,2024-01-15 09:32:00,3272.4,3272.4,3268.0,3269.0,1110.0,85282.0,84721.0,KQ.m@CFFEX.IF,60000000000,09:32:00,2024-01-15
468723,2024-01-15 09:33:00,3269.0,3269.0,3261.4,3264.8,1410.0,84721.0,84077.0,KQ.m@CFFEX.IF,60000000000,09:33:00,2024-01-15
468724,2024-01-15 09:34:00,3264.8,3267.6,3261.6,3265.4,766.0,84077.0,83753.0,KQ.m@CFFEX.IF,60000000000,09:34:00,2024-01-15
468725,2024-01-15 09:35:00,3265.4,3271.8,3264.4,3270.8,808.0,83753.0,83432.0,KQ.m@CFFEX.IF,60000000000,09:35:00,2024-01-15
468726,2024-01-15 09:36:00,3270.8,3273.6,3269.4,3272.8,492.0,83432.0,83225.0,KQ.m@CFFEX.IF,60000000000,09:36:00,2024-01-15
468727,2024-01-15 09:37:00,3272.8,3275.6,3271.4,3271.4,568.0,83225.0,83002.0,KQ.m@CFFEX.IF,60000000000,09:37:00,2024-01-15
468728,2024-01-15 09:38:00,3271.4,3274.0,3271.0,3271.2,391.0,83002.0,82829.0,KQ.m@CFFEX.IF,60000000000,09:38:00,2024-01-15
468729,2024-01-15 09:39:00,3271.2,3271.2,3267.6,3267.8,457.0,82829.0,82619.0,KQ.m@CFFEX.IF,60000000000,09:39:00,2024-01-15
468730,2024-01-15 09:40:00,3267.8,3271.0,3267.2,3269.0,372.0,82619.0,82473.0,KQ.m@CFFEX.IF,60000000000,09:40:00,2024-01-15
468731,2024-01-15 09:41:00,3269.0,3272.4,3267.4,3271.2,297.0,82473.0,82399.0,KQ.m@CFFEX.IF,60000000000,09:41:00,2024-01-15
468732,2024-01-15 09:42:00,3271.2,3271.2,3266.2,3268.6,418.0,82399.0,82283.0,KQ.m@CFFEX.IF,60000000000,09:42:00,2024-01-15
468733,2024-01-15 09:43:00,3268.6,3268.6,3265.0,3267.0,418.0,82283.0,82212.0,KQ.m@CFFEX.IF,60000000000,09:43:00,2024-01-15
468734,2024-01-15 09:44:00,3267.0,3270.4,3266.4,3268.0,346.0,82212.0,82113.0,KQ.m@CFFEX.IF,60000000000,09:44:00,2024-01-15
468735,2024-01-15 09:45:00,3268.0,3271.0,3267.4,3269.8,328.0,82113.0,82019.0,KQ.m@CFFEX.IF,60000000000,09:45:00,2024-01-15
468736,2024-01-15 09:46:00,3269.8,3270.4,3266.4,3267.2,369.0,82019.0,81934.0,KQ.m@CFFEX.IF,60000000000,09:46:00,2024-01-15
468737,2024-01-15 09:47:00,3267.2,3268.2,3265.2,3267.2,336.0,81934.0,81920.0,KQ.m@CFFEX.IF,60000000000,09:47:00,2024-01-15
468738,2024-01-15 09:48:00,3267.2,3270.6,3265.8,3268.4,285.0,81920.0,81812.0,KQ.m@CFFEX.IF,60000000000,09:48:00,2024-01-15
468739,2024-01-15 09:49:00,3268.4,3269.4,3267.2,3268.4,218.0,81812.0,81757.0,KQ.m@CFFEX.IF,60000000000,09:49:00,2024-01-15
468740,2024-01-15 09:50:00,3268.4,3271.0,3267.4,3270.6,216.0,81757.0,81684.0,KQ.m@CFFEX.IF,60000000000,09:50:00,2024-01-15
468741,2024-01-15 09:51:00,3270.6,3274.8,3270.6,3274.8,374.0,81684.0,81547.0,KQ.m@CFFEX.IF,60000000000,09:51:00,2024-01-15
468742,2024-01-15 09:52:00,3274.8,3275.0,3271.4,3273.4,400.0,81547.0,81367.0,KQ.m@CFFEX.IF,60000000000,09:52:00,2024-01-15
468743,2024-01-15 09:53:00,3273.4,3274.2,3271.0,3273.6,232.0,81367.0,81290.0,KQ.m@CFFEX.IF,60000000000,09:53:00,2024-01-15
468744,2024-01-15 09:54:00,3273.6,3275.6,3272.0,3275.2,339.0,81290.0,81166.0,KQ.m@CFFEX.IF,60000000000,09:54:00,2024-01-15
468745,2024-01-15 09:55:00,3275.2,3275.4,3273.0,3273.4,268.0,81166.0,81008.0,KQ.m@CFFEX.IF,60000000000,09:55:00,2024-01-15
468746,2024-01-15 09:56:00,3273.4,3279.4,3272.8,3279.0,421.0,81008.0,80840.0,KQ.m@CFFEX.IF,60000000000,09:56:00,2024-01-15
468747,2024-01-15 09:57:00,3279.0,3280.8,3276.8,3278.2,608.0,80840.0,80660.0,KQ.m@CFFEX.IF,60000000000,09:57:00,2024-01-15
468748,2024-01-15 09:58:00,3278.2,3279.4,3276.6,3279.2,396.0,80660.0,80532.0,KQ.m@CFFEX.IF,60000000000,09:58:00,2024-01-15
468749,2024-01-15 09:59:00,3279.2,3279.2,3275.4,3277.2,375.0,80532.0,80409.0,KQ.m@CFFEX.IF,60000000000,09:59:00,2024-01-15
468750,2024-01-15 10:00:00,3277.2,3277.6,3274.8,3277.6,382.0,80409.0,80353.0,KQ.m@CFFEX.IF,60000000000,10:00:00,2024-01-15
468751,2024-01-15 10:01:00,3277.6,3278.2,3273.4,3273.6,380.0,80353.0,80255.0,KQ.m@CFFEX.IF,60000000000,10:01:00,2024-01-15
468752,2024-01-15 10:02:00,3273.6,3275.6,3273.4,3274.0,241.0,80255.0,80184.0,KQ.m@CFFEX.IF,60000000000,10:02:00,2024-01-15
468753,2024-01-15 10:03:00,3274.0,3279.0,3273.8,3278.0,291.0,80184.0,80138.0,KQ.m@CFFEX.IF,60000000000,10:03:00,2024-01-15
468754,2024-01-15 10:04:00,3278.0,3285.6,3278.0,3285.0,930.0,80138.0,79805.0,KQ.m@CFFEX.IF,60000000000,10:04:00,2024-01-15
468755,2024-01-15 10:05:00,3285.0,3285.0,3281.2,3281.6,432.0,79805.0,79766.0,KQ.m@CFFEX.IF,60000000000,10:05:00,2024-01-15
468756,2024-01-15 10:06:00,3281.6,3285.0,3281.6,3283.0,408.0,79766.0,79637.0,KQ.m@CFFEX.IF,60000000000,10:06:00,2024-01-15
468757,2024-01-15 10:07:00,3283.0,3283.0,3280.4,3282.0,285.0,79637.0,79555.0,KQ.m@CFFEX.IF,60000000000,10:07:00,2024-01-15
468758,2024-01-15 10:08:00,3282.0,3284.6,3280.4,3284.6,235.0,79555.0,79485.0,KQ.m@CFFEX.IF,60000000000,10:08:00,2024-01-15
468759,2024-01-15 10:09:00,3284.6,3286.0,3282.8,3286.0,450.0,79485.0,79296.0,KQ.m@CFFEX.IF,60000000000,10:09:00,2024-01-15
468760,2024-01-15 10:10:00,3286.0,3286.0,3283.4,3284.2,297.0,79296.0,79170.0,KQ.m@CFFEX.IF,60000000000,10:10:00,2024-01-15
468761,2024-01-15 10:11:00,3284.2,3285.0,3283.2,3283.8,167.0,79170.0,79121.0,KQ.m@CFFEX.IF,60000000000,10:11:00,2024-01-15
468762,2024-01-15 10:12:00,3283.8,3288.4,3283.8,3287.8,450.0,79121.0,78925.0,KQ.m@CFFEX.IF,60000000000,10:12:00,2024-01-15
468763,2024-01-15 10:13:00,3287.8,3292.6,3286.0,3289.0,503.0,78925.0,78831.0,KQ.m@CFFEX.IF,60000000000,10:13:00,2024-01-15
468764,2024-01-15 10:14:00,3289.0,3290.8,3287.0,3289.0,393.0,78831.0,78760.0,KQ.m@CFFEX.IF,60000000000,10:14:00,2024-01-15
468765,2024-01-15 10:15:00,3289.0,3291.8,3287.8,3290.4,484.0,78760.0,78753.0,KQ.m@CFFEX.IF,60000000000,10:15:00,2024-01-15
468766,2024-01-15 10:16:00,3290.4,3290.4,3286.2,3286.4,355.0,78753.0,78697.0,KQ.m@CFFEX.IF,60000000000,10:16:00,2024-01-15
468767,2024-01-15 10:17:00,3286.4,3291.8,3285.8,3291.8,453.0,78697.0,78665.0,KQ.m@CFFEX.IF,60000000000,10:17:00,2024-01-15
468768,2024-01-15 10:18:00,3291.8,3295.8,3291.8,3294.8,680.0,78665.0,78654.0,KQ.m@CFFEX.IF,60000000000,10:18:00,2024-01-15
468769,2024-01-15 10:19:00,3294.8,3295.0,3293.2,3294.8,266.0,78654.0,78610.0,KQ.m@CFFEX.IF,60000000000,10:19:00,2024-01-15
468770,2024-01-15 10:20:00,3294.8,3297.6,3294.8,3295.6,451.0,78610.0,78584.0,KQ.m@CFFEX.IF,60000000000,10:20:00,2024-01-15
468771,2024-01-15 10:21:00,3295.6,3301.0,3295.6,3299.4,613.0,78584.0,78571.0,KQ.m@CFFEX.IF,60000000000,10:21:00,2024-01-15
468772,2024-01-15 10:22:00,3299.4,3300.2,3297.8,3298.0,296.0,78571.0,78475.0,KQ.m@CFFEX.IF,60000000000,10:22:00,2024-01-15
468773,2024-01-15 10:23:00,3298.0,3300.4,3297.8,3299.4,273.0,78475.0,78482.0,KQ.m@CFFEX.IF,60000000000,10:23:00,2024-01-15
468774,2024-01-15 10:24:00,3299.4,3300.0,3296.0,3297.4,347.0,78482.0,78500.0,KQ.m@CFFEX.IF,60000000000,10:24:00,2024-01-15
468775,2024-01-15 10:25:00,3297.4,3298.2,3295.0,3296.2,251.0,78500.0,78485.0,KQ.m@CFFEX.IF,60000000000,10:25:00,2024-01-15
468776,2024-01-15 10:26:00,3296.2,3297.8,3296.0,3297.6,151.0,78485.0,78485.0,KQ.m@CFFEX.IF,60000000000,10:26:00,2024-01-15
468777,2024-01-15 10:27:00,3297.6,3298.6,3295.0,3296.8,197.0,78485.0,78467.0,KQ.m@CFFEX.IF,60000000000,10:27:00,2024-01-15
468778,2024-01-15 10:28:00,3296.8,3299.4,3296.8,3298.0,174.0,78467.0,78466.0,KQ.m@CFFEX.IF,60000000000,10:28:00,2024-01-15
468779,2024-01-15 10:29:00,3298.0,3300.4,3297.4,3299.4,287.0,78466.0,78506.0,KQ.m@CFFEX.IF,60000000000,10:29:00,2024-01-15
468780,2024-01-15 10:30:00,3299.4,3300.0,3298.0,3298.8,464.0,78506.0,78570.0,KQ.m@CFFEX.IF,60000000000,10:30:00,2024-01-15
468781,2024-01-15 10:31:00,3298.8,3298.8,3296.2,3296.8,386.0,78570.0,78526.0,KQ.m@CFFEX.IF,60000000000,10:31:00,2024-01-15
468782,2024-01-15 10:32:00,3296.8,3297.2,3295.0,3295.4,272.0,78526.0,78484.0,KQ.m@CFFEX.IF,60000000000,10:32:00,2024-01-15
468783,2024-01-15 10:33:00,3295.4,3296.6,3293.0,3293.4,258.0,78484.0,78442.0,KQ.m@CFFEX.IF,60000000000,10:33:00,2024-01-15
468784,2024-01-15 10:34:00,3293.4,3294.0,3293.2,3293.2,172.0,78442.0,78410.0,KQ.m@CFFEX.IF,60000000000,10:34:00,2024-01-15
468785,2024-01-15 10:35:00,3293.2,3294.4,3292.4,3292.6,239.0,78410.0,78373.0,KQ.m@CFFEX.IF,60000000000,10:35:00,2024-01-15
468786,2024-01-15 10:36:00,3292.6,3293.6,3290.8,3291.0,213.0,78373.0,78356.0,KQ.m@CFFEX.IF,60000000000,10:36:00,2024-01-15
468787,2024-01-15 10:37:00,3291.0,3292.4,3290.8,3290.8,231.0,78356.0,78366.0,KQ.m@CFFEX.IF,60000000000,10:37:00,2024-01-15
468788,2024-01-15 10:38:00,3290.8,3292.0,3290.4,3291.4,161.0,78366.0,78342.0,KQ.m@CFFEX.IF,60000000000,10:38:00,2024-01-15
468789,2024-01-15 10:39:00,3291.4,3291.4,3289.2,3290.0,334.0,78342.0,78355.0,KQ.m@CFFEX.IF,60000000000,10:39:00,2024-01-15
468790,2024-01-15 10:40:00,3290.0,3291.0,3289.8,3290.6,105.0,78355.0,78350.0,KQ.m@CFFEX.IF,60000000000,10:40:00,2024-01-15
468791,2024-01-15 10:41:00,3290.6,3292.8,3290.4,3292.4,166.0,78350.0,78293.0,KQ.m@CFFEX.IF,60000000000,10:41:00,2024-01-15
468792,2024-01-15 10:42:00,3292.4,3292.4,3290.6,3291.6,188.0,78293.0,78237.0,KQ.m@CFFEX.IF,60000000000,10:42:00,2024-01-15
468793,2024-01-15 10:43:00,3291.6,3292.6,3289.6,3289.6,205.0,78237.0,78194.0,KQ.m@CFFEX.IF,60000000000,10:43:00,2024-01-15
468794,2024-01-15 10:44:00,3289.6,3292.0,3289.4,3291.4,162.0,78194.0,78146.0,KQ.m@CFFEX.IF,60000000000,10:44:00,2024-01-15
468795,2024-01-15 10:45:00,3291.4,3294.6,3291.4,3293.8,287.0,78146.0,78077.0,KQ.m@CFFEX.IF,60000000000,10:45:00,2024-01-15
468796,2024-01-15 10:46:00,3293.8,3295.8,3293.2,3294.8,267.0,78077.0,78029.0,KQ.m@CFFEX.IF,60000000000,10:46:00,2024-01-15
468797,2024-01-15 10:47:00,3294.8,3295.6,3293.6,3294.4,225.0,78029.0,77994.0,KQ.m@CFFEX.IF,60000000000,10:47:00,2024-01-15
468798,2024-01-15 10:48:00,3294.4,3297.0,3293.8,3296.8,254.0,77994.0,78008.0,KQ.m@CFFEX.IF,60000000000,10:48:00,2024-01-15
468799,2024-01-15 10:49:00,3296.8,3302.0,3296.8,3301.8,523.0,78008.0,78054.0,KQ.m@CFFEX.IF,60000000000,10:49:00,2024-01-15
468800,2024-01-15 10:50:00,3301.8,3303.6,3300.6,3303.6,402.0,78054.0,78082.0,KQ.m@CFFEX.IF,60000000000,10:50:00,2024-01-15
468801,2024-01-15 10:51:00,3303.6,3308.0,3303.6,3307.8,575.0,78082.0,78096.0,KQ.m@CFFEX.IF,60000000000,10:51:00,2024-01-15
468802,2024-01-15 10:52:00,3307.8,3311.8,3306.0,3310.6,744.0,78096.0,78101.0,KQ.m@CFFEX.IF,60000000000,10:52:00,2024-01-15
468803,2024-01-15 10:53:00,3310.6,3313.0,3308.8,3310.2,677.0,78101.0,78234.0,KQ.m@CFFEX.IF,60000000000,10:53:00,2024-01-15
468804,2024-01-15 10:54:00,3310.2,3313.6,3309.2,3310.0,565.0,78234.0,78308.0,KQ.m@CFFEX.IF,60000000000,10:54:00,2024-01-15
468805,2024-01-15 10:55:00,3310.0,3310.4,3305.4,3306.4,583.0,78308.0,78301.0,KQ.m@CFFEX.IF,60000000000,10:55:00,2024-01-15
468806,2024-01-15 10:56:00,3306.4,3307.8,3304.6,3305.8,292.0,78301.0,78318.0,KQ.m@CFFEX.IF,60000000000,10:56:00,2024-01-15
468807,2024-01-15 10:57:00,3305.8,3305.8,3302.0,3303.8,368.0,78318.0,78296.0,KQ.m@CFFEX.IF,60000000000,10:57:00,2024-01-15
468808,2024-01-15 10:58:00,3303.8,3304.6,3302.0,3302.2,187.0,78296.0,78321.0,KQ.m@CFFEX.IF,60000000000,10:58:00,2024-01-15
468809,2024-01-15 10:59:00,3302.2,3304.6,3302.0,3304.6,152.0,78321.0,78308.0,KQ.m@CFFEX.IF,60000000000,10:59:00,2024-01-15
468810,2024-01-15 11:00:00,3304.6,3304.6,3300.0,3302.2,493.0,78308.0,78379.0,KQ.m@CFFEX.IF,60000000000,11:00:00,2024-01-15
468811,2024-01-15 11:01:00,3302.2,3302.6,3300.2,3300.2,136.0,78379.0,78383.0,KQ.m@CFFEX.IF,60000000000,11:01:00,2024-01-15
468812,2024-01-15 11:02:00,3300.2,3301.0,3299.4,3299.8,172.0,78383.0,78373.0,KQ.m@CFFEX.IF,60000000000,11:02:00,2024-01-15
468813,2024-01-15 11:03:00,3299.8,3301.6,3299.0,3301.4,130.0,78373.0,78355.0,KQ.m@CFFEX.IF,60000000000,11:03:00,2024-01-15
468814,2024-01-15 11:04:00,3301.4,3301.8,3299.6,3300.6,116.0,78355.0,78353.0,KQ.m@CFFEX.IF,60000000000,11:04:00,2024-01-15
468815,2024-01-15 11:05:00,3300.6,3300.6,3298.4,3299.0,203.0,78353.0,78381.0,KQ.m@CFFEX.IF,60000000000,11:05:00,2024-01-15
468816,2024-01-15 11:06:00,3299.0,3299.0,3294.6,3296.0,492.0,78381.0,78445.0,KQ.m@CFFEX.IF,60000000000,11:06:00,2024-01-15
468817,2024-01-15 11:07:00,3296.0,3296.6,3294.2,3294.8,271.0,78445.0,78451.0,KQ.m@CFFEX.IF,60000000000,11:07:00,2024-01-15
468818,2024-01-15 11:08:00,3294.8,3295.0,3293.8,3293.8,186.0,78451.0,78478.0,KQ.m@CFFEX.IF,60000000000,11:08:00,2024-01-15
468819,2024-01-15 11:09:00,3293.8,3294.4,3293.2,3294.2,193.0,78478.0,78509.0,KQ.m@CFFEX.IF,60000000000,11:09:00,2024-01-15
468820,2024-01-15 11:10:00,3294.2,3294.2,3292.2,3294.0,310.0,78509.0,78565.0,KQ.m@CFFEX.IF,60000000000,11:10:00,2024-01-15
468821,2024-01-15 11:11:00,3294.0,3295.2,3293.4,3294.6,166.0,78565.0,78572.0,KQ.m@CFFEX.IF,60000000000,11:11:00,2024-01-15
468822,2024-01-15 11:12:00,3294.6,3294.6,3290.2,3290.8,405.0,78572.0,78688.0,KQ.m@CFFEX.IF,60000000000,11:12:00,2024-01-15
468823,2024-01-15 11:13:00,3290.8,3291.2,3287.6,3288.8,502.0,78688.0,78697.0,KQ.m@CFFEX.IF,60000000000,11:13:00,2024-01-15
468824,2024-01-15 11:14:00,3288.8,3292.4,3288.8,3289.8,219.0,78697.0,78722.0,KQ.m@CFFEX.IF,60000000000,11:14:00,2024-01-15
468825,2024-01-15 11:15:00,3289.8,3291.4,3289.2,3291.0,172.0,78722.0,78716.0,KQ.m@CFFEX.IF,60000000000,11:15:00,2024-01-15
468826,2024-01-15 11:16:00,3291.0,3292.6,3290.6,3292.4,194.0,78716.0,78663.0,KQ.m@CFFEX.IF,60000000000,11:16:00,2024-01-15
468827,2024-01-15 11:17:00,3292.4,3293.2,3291.6,3291.8,158.0,78663.0,78696.0,KQ.m@CFFEX.IF,60000000000,11:17:00,2024-01-15
468828,2024-01-15 11:18:00,3291.8,3291.8,3289.6,3291.0,178.0,78696.0,78702.0,KQ.m@CFFEX.IF,60000000000,11:18:00,2024-01-15
468829,2024-01-15 11:19:00,3291.0,3292.6,3290.2,3292.0,131.0,78702.0,78711.0,KQ.m@CFFEX.IF,60000000000,11:19:00,2024-01-15
468830,2024-01-15 11:20:00,3292.0,3292.4,3290.4,3292.4,115.0,78711.0,78726.0,KQ.m@CFFEX.IF,60000000000,11:20:00,2024-01-15
468831,2024-01-15 11:21:00,3292.4,3293.0,3290.6,3291.2,124.0,78726.0,78733.0,KQ.m@CFFEX.IF,60000000000,11:21:00,2024-01-15
468832,2024-01-15 11:22:00,3291.2,3292.0,3290.8,3290.8,96.0,78733.0,78751.0,KQ.m@CFFEX.IF,60000000000,11:22:00,2024-01-15
